source_asset,source_table_or_file,source_column,decision,mask_rule,canonical_outputs,required_for_protocols,reason,notes
turbine_scada,Turbine_Data,Time-based System Availability (Planning deviation),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Tower Acceleration X (mm/s2),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Tower Acceleration X (mm/ss),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, Max (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, Max (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, Min (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, Min (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, StdDev (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration X, StdDev (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, Max (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, Max (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, Min (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, Min (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, StdDev (mm/s2)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Tower Acceleration Y, StdDev (mm/ss)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Tower Acceleration y (mm/s2),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Tower Acceleration y (mm/ss),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Transformer cell temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer cell temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer cell temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer cell temperature, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Transformer temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Transformer temperature, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Turbine Power setpoint (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Turbine Power setpoint, Max (kW)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Turbine Power setpoint, Min (kW)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Turbine Power setpoint, StdDev (kW)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Vane position 1+2 (°),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Vane position 1+2, Max (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Vane position 1+2, Min (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Vane position 1+2, StdDev (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Virtual Production (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Voltage L1 / U (V),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L1 / U, Max (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L1 / U, Min (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L1 / U, Standard deviation (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Voltage L2 / V (V),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L2 / V, Max (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L2 / V, Min (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L2 / V, Standard deviation (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Voltage L3 / W (V),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L3 / W, Max (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L3 / W, Min (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Voltage L3 / W, Standard deviation (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Wind direction (°),keep,,Wind direction (°),power_wd_hist_sincos|power_ws_wd_hist_sincos,Retained to support the active wind-direction history task bundles.,
turbine_scada,Turbine_Data,"Wind direction, Maximum (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind direction, Minimum (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind direction, Standard deviation (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Wind speed (m/s),keep,,Wind speed (m/s),power_ws_hist|power_ws_wd_hist_sincos,Retained to support the active wind-speed history task bundles.,
turbine_scada,Turbine_Data,Wind speed Sensor 1 (m/s),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 1, Maximum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 1, Minimum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 1, Standard deviation (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Wind speed Sensor 2 (m/s),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 2, Maximum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 2, Minimum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed Sensor 2, Standard deviation (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed, Maximum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed, Minimum (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Wind speed, Standard deviation (m/s)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Yaw bearing angle (°),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Yaw bearing angle, Max (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Yaw bearing angle, Min (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Yaw bearing angle, StdDev (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_static,WT_static,Alternative Title,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_static,WT_static,Commercial Operations Date,keep,,commercial_operation_date,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Country,keep,,country,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Elevation (m),keep,,elevation_m,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Hub Height (m),keep,,hub_height_m,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Identity,keep,,turbine_static,,Retained by the current dataset-side processing pipeline. Static turbine-key metadata retained for normalization.,
turbine_static,WT_static,Latitude,keep,,latitude,,Retained by the current dataset-side processing pipeline. Static spatial metadata retained in normalized outputs.,
turbine_static,WT_static,Longitude,keep,,longitude,,Retained by the current dataset-side processing pipeline. Static spatial metadata retained in normalized outputs.,
turbine_static,WT_static,Manufacturer,keep,,manufacturer,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Model,keep,,model,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Rated power (kW),keep,,rated_power_kw,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Rotor Diameter (m),keep,,rotor_diameter_m,,Retained by the current dataset-side processing pipeline. Static turbine metadata retained in normalized outputs.,
turbine_static,WT_static,Title,keep,,turbine_static,,Retained by the current dataset-side processing pipeline. Static turbine-id mapping retained for normalization.,
turbine_static,WT_static,Wind Farm,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
